tes GPS
Gps Testing
False
(u'2013-06-18T21:25:19.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:20.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:21.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:22.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:23.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:24.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:25.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:26.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:27.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:28.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:29.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:30.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:31.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:32.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:33.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:34.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:35.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:36.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:37.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:38.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:39.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:40.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:41.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:42.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:43.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
